country_full,country,ecoSeries,ecoAPI,localAPI,localSeries,localDataset,Title,SubTitle,API_base,API_full,source,source_long,description,units,date,field,multiplier,date_keys,value_keys,filter,orient,use_cache
Nigeria,nga,popu,https://api.economicsobservatory.com/nga/popu,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/nga/popu.json,,,Population,Total | Source: NBS (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/nga/popu.json,NBS,National Bureau of Statistics,"Population, total",total,,,1,,,,,1
Nigeria,nga,unem,https://api.economicsobservatory.com/nga/unem,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/nga/unem.json,,,Unemployment,"Rate, % | Source: NBS (WB) through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/nga/unem.json,NBS,National Bureau of Statistics,"Unemployment, %",% of total labor force,,,1,,,,,1
Pakistan,pak,unem,https://api.economicsobservatory.com/pak/unem,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/unem.json,,,Unemployment,"Rate, % | Source: PBS (WB) through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/unem.json,PBS,Pakistan Bureau of Statistics,"Unemployment, %",% of total labor force,,,1,,,,,1
Pakistan,pak,popu,https://api.economicsobservatory.com/pak/popu,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/popu.json,,,Population,Total | Source: PBS (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/popu.json,PBS,Pakistan Bureau of Statistics,"Population, total",total,,,1,,,,,1
Pakistan,pak,infl,https://api.economicsobservatory.com/pak/infl,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/infl.json,,,Inflation,"CPI, % | Source: PBS (WB) through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/infl.json,PBS,Pakistan Bureau of Statistics,"Inflation, consumer prices (annual %)",%,,,1,,,,,1
Pakistan,pak,impo,https://api.economicsobservatory.com/pak/impo,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/impo.json,,,Imports,Current USD | Source: PBS (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/impo.json,PBS,Pakistan Bureau of Statistics,Imports (current US$),current US$,,,1,,,,,1
Pakistan,pak,grow,https://api.economicsobservatory.com/pak/grow,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/grow.json,,,GDP growth,"Rate, % | Source: PBS (WB) through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/grow.json,PBS,Pakistan Bureau of Statistics,GDP growth (annual %),%,,,1,,,,,1
Pakistan,pak,empl,https://api.economicsobservatory.com/pak/empl,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/empl.json,,,Employment to population ratio,"15+, ratio, % | Source: PBS (WB) through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/empl.json,PBS,Pakistan Bureau of Statistics,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",%,,,1,,,,,1
Pakistan,pak,gdpa,https://api.economicsobservatory.com/pak/gdpa,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/gdpa.json,,,GDP,2015 GDP | Source: PBS (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/gdpa.json,PBS,Pakistan Bureau of Statistics,GDP (constant 2015 US$),constant 2015 US$,,,1,,,,,1
Pakistan,pak,expo,https://api.economicsobservatory.com/pak/expo,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/expo.json,,,Exports,Current USD | Source: PBS (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/expo.json,PBS,Pakistan Bureau of Statistics,Imports (current US$),current US$,,,1,,,,,1
Pakistan,pak,debt,https://api.economicsobservatory.com/pak/debt,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/debt.json,,,Debt,"Ratio, % GDP | Source: PBS (WB) through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/debt.json,PBS,Pakistan Bureau of Statistics,"Central government debt, total (% of GDP)",% of GDP,,,1,,,,,1
Pakistan,pak,gdpp,https://api.economicsobservatory.com/pak/gdpp,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/gdpp.json,,,GDP per capita,2015 GDP | Source: PBS (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/pak/gdpp.json,PBS,Pakistan Bureau of Statistics,GDP per capita (constant 2015 US$),constant 2015 US$,,,1,,,,,1
Philippines,phl,infl,https://api.economicsobservatory.com/phl/infl,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/infl.json,,,Inflation,"CPI, % | Source: PSA through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/infl.json,PSA,Philippine Statistics Authority,Year-on-year Consumer Price Index (CPI) inflation,%,date,value,1,,,,,1
Philippines,phl,unem,https://api.economicsobservatory.com/phl/unem,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/unem.json,,,Unemployment,"Rate, % | Source: PSA through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/unem.json,PSA,Philippine Statistics Authority,Unemployment rate,%,date,value,1,,,,,1
Philippines,phl,popu,https://api.economicsobservatory.com/phl/popu,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/popu.json,,,Population,Total | Source: PSA through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/popu.json,PSA,Philippine Statistics Authority,Population of the Philippines,people,date,value,1,,,,,1
Philippines,phl,inac,https://api.economicsobservatory.com/phl/inac,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/inac.json,,,Labour participation rate,"Rate, % | Source: PSA through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/inac.json,PSA,Philippine Statistics Authority,Labour-force participation rate,%,date,value,1,,,,,1
Philippines,phl,prod,https://api.economicsobservatory.com/phl/prod,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/prod.json,,,Productivity,"GDP per hours worked, PHP | Source: PSA through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/prod.json,PSA,Philippine Statistics Authority,"GDP per hour worked, Pesos",Pesos,date,value,1,,,,,1
Philippines,phl,grow,https://api.economicsobservatory.com/phl/grow,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/grow.json,,,GDP growth,"Yearly, rate, % | Source: PSA through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/grow.json,PSA,Philippine Statistics Authority,Year-on-year GDP growth,%,date,value,1,,,,,1
Philippines,phl,expo,https://api.economicsobservatory.com/phl/expo,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/expo.json,,,Exports,USD (millions) | Source: PSA through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/expo.json,PSA,Philippine Statistics Authority,"Imports, millions of USD",millions of USD,date,value,1,,,,,1
Philippines,phl,debt,https://api.economicsobservatory.com/phl/debt,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/debt.json,,,Debt,"Ratio, % GDP | Source: PSA through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/debt.json,PSA,Philippine Statistics Authority,General government gross debt as a percentage of GDP,% of GDP,date,value,1,,,,,1
Philippines,phl,impo,https://api.economicsobservatory.com/phl/impo,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/impo.json,,,Imports,USD (millions) | Source: PSA through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/phl/impo.json,PSA,Philippine Statistics Authority,"Imports, millions of USD",millions of USD,date,value,1,,,,,1
Russia,rus,infl,https://api.economicsobservatory.com/rus/infl,https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/infl.json,,,Inflation,"Inflation, % | Rosstat through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/infl.json,Rosstat,Federal State Statistics Service,"Consumer price index, percent of corresponding month of previous year",,date,value,1,,,,,1
Russia,rus,grow,https://api.economicsobservatory.com/rus/grow,https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/grow.json,,,Growth,"GDP Growth, % | Rosstat through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/grow.json,Rosstat,Federal State Statistics Service,"Volume index of produced GDP, percent of corresponding period of previous year",,date,value,1,,,,,1
Russia,rus,unem,https://api.economicsobservatory.com/rus/unem,https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/unem.json,,,Unemployment Rate,"Unemployment Rate, % | Rosstat through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/unem.json,Rosstat,Federal State Statistics Service,"Unemployment rate ages 15 years and over, (15-72 years old pre-2017), percent",,date,value,1,,,,,1
Russia,rus,empd,https://api.economicsobservatory.com/rus/empd,https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/empd.json,,,Employed,"Employed, people | Rosstat through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/empd.json,Rosstat,Federal State Statistics Service,Total number of employed 15 years and over (15-72 years old pre-2017),,date,value,1,,,,,1
Russia,rus,umpd,https://api.economicsobservatory.com/rus/umpd,https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/umpd.json,,,Unemployed,"Unemployed, people | Rosstat through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/umpd.json,Rosstat,Federal State Statistics Service,Total number of unemployed 15 years and over (15-72 years old pre-2017),,date,value,1,,,,,1
Russia,rus,expo,https://api.economicsobservatory.com/rus/expo,https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/expo.json,,,Exports,"Exports, billion roubles | Rosstat through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/expo.json,Rosstat,Federal State Statistics Service,"export of goods total, mln US dollars",,date,value,1,,,,,1
Russia,rus,impo,https://api.economicsobservatory.com/rus/impo,https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/impo.json,,,Imports,"Imports, billion roubles | Rosstat through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/agency_data/rus/impo.json,Rosstat,Federal State Statistics Service,"import of goods total, mln US dollars",,date,value,1,,,,,1
Thailand,tha,unem,https://api.economicsobservatory.com/tha/unem,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/unem.json,,,Unemployment,"Rate, % | Source: NESDB (WB) through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/unem.json,NESDB,National Economic and Social Development Board,"Unemployment, %",% of total labor force,,,1,,,,,1
Thailand,tha,popu,https://api.economicsobservatory.com/tha/popu,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/popu.json,,,Population,Total | Source:  Source: NESDB (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/popu.json,NESDB,National Economic and Social Development Board,"Population, total",total,,,1,,,,,1
Thailand,tha,infl,https://api.economicsobservatory.com/tha/infl,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/infl.json,,,Inflation,"CPI, % | Source: NESDB (WB) through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/infl.json,NESDB,National Economic and Social Development Board,"Inflation, consumer prices (annual %)",%,,,1,,,,,1
Thailand,tha,impo,https://api.economicsobservatory.com/tha/impo,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/impo.json,,,Imports,Current USD | Source: NESDB (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/impo.json,NESDB,National Economic and Social Development Board,Imports (current US$),current US$,,,1,,,,,1
Thailand,tha,grow,https://api.economicsobservatory.com/tha/grow,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/grow.json,,,GDP growth,"Rate, % | Source: NESDB (WB) through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/grow.json,NESDB,National Economic and Social Development Board,GDP growth (annual %),%,,,1,,,,,1
Thailand,tha,empl,https://api.economicsobservatory.com/tha/empl,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/empl.json,,,Employment to population ratio,"Ratio, % | Source: NESDB (WB) through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/empl.json,NESDB,National Economic and Social Development Board,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",%,,,1,,,,,1
Thailand,tha,gdpa,https://api.economicsobservatory.com/tha/gdpa,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/gdpa.json,,,GDP,2015 USD | Source: NESDB (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/gdpa.json,NESDB,National Economic and Social Development Board,GDP (constant 2015 US$),constant 2015 US$,,,1,,,,,1
Thailand,tha,expo,https://api.economicsobservatory.com/tha/expo,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/expo.json,,,Exports,Current USD | Source: NESDB (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/expo.json,NESDB,National Economic and Social Development Board,Imports (current US$),current US$,,,1,,,,,1
Thailand,tha,debt,https://api.economicsobservatory.com/tha/debt,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/debt.json,,,Debt,"Ratio, % GDP | Source: NESDB (WB) through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/debt.json,NESDB,National Economic and Social Development Board,"Central government debt, total (% of GDP)",% of GDP,,,1,,,,,1
Thailand,tha,gdpp,https://api.economicsobservatory.com/tha/gdpp,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/gdpp.json,,,GDP per capita,2015 USD | Source: NESDB (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tha/gdpp.json,NESDB,National Economic and Social Development Board,GDP per capita (constant 2015 US$),constant 2015 US$,,,1,,,,,1
Turkiye,tur,unem,https://api.economicsobservatory.com/tur/unem,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/unem.json,,,Unemployment,"Rate, % | Source: TURKSTAT through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/unem.json,TURKSTAT,Turkish Statistical Institute,,,date,value,1,,,,,1
Turkiye,tur,popu,https://api.economicsobservatory.com/tur/popu,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/popu.json,,,Population,Total | Source: TURKSTAT through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/popu.json,TURKSTAT,Turkish Statistical Institute,,,date,value,1,,,,,1
Turkiye,tur,infl,https://api.economicsobservatory.com/tur/infl,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/infl.json,,,Inflation,"CPI, % | Source: TURKSTAT through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/infl.json,WB,World Bank,,,date,value,1,,,,,1
Turkiye,tur,inac,https://api.economicsobservatory.com/tur/inac,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/inac.json,,,Inactivity,Total people (thousands) | Source: TURKSTAT through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/inac.json,TURKSTAT,Turkish Statistical Institute,,,date,value,1,,,,,1
Turkiye,tur,ineq,https://api.economicsobservatory.com/tur/ineq,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/ineq.json,,,Inequality,GINI coefficient |Source: TURKSTAT through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/ineq.json,TURKSTAT,Turkish Statistical Institute,,,date,value,1,,,,,1
Turkiye,tur,grow,https://api.economicsobservatory.com/tur/grow,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/grow.json,,,GDP growth,"Rate, % | Source: TURKSTAT through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/grow.json,TURKSTAT,Turkish Statistical Institute,,,date,value,1,,,,,1
Turkiye,tur,expo,https://api.economicsobservatory.com/tur/expo,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/expo.json,,,Exports,USD (thousands) | Source: TURKSTAT through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/expo.json,TURKSTAT,Turkish Statistical Institute,,,date,value,1,,,,,1
Turkiye,tur,empl,https://api.economicsobservatory.com/tur/empl,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/empl.json,,,Employment,"Rate, % | Source: TURKSTAT through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/empl.json,TURKSTAT,Turkish Statistical Institute,,,date,value,1,,,,,1
Turkiye,tur,empd,https://api.economicsobservatory.com/tur/empd,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/empd.json,,,Employed,Total (thousands) | Source: TURKSTAT through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/empd.json,TURKSTAT,Turkish Statistical Institute,,,date,value,1,,,,,1
Turkiye,tur,impo,https://api.economicsobservatory.com/tur/impo,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/impo.json,,,Imports,USD (thousands) | Source: TURKSTAT through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/{code}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/tur/impo.json,TURKSTAT,Turkish Statistical Institute,,,date,value,1,,,,,1
USA,usa,part,https://api.economicsobservatory.com/usa/part,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=CIVPART,CIVPART,,Participation Rate,"Labour force participation, % | FRED through ECO API",https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=CIVPART,FRED,US Federal Reserve Economic Data,Updated monthly,"Percent, Seasonally Adjusted",observations.date,observations.value,1,,,,,0
USA,usa,empd,https://api.economicsobservatory.com/usa/empd,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=CE16OV,CE16OV,,Employed,"Employment level, thousands | FRED through ECO API",https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=CE16OV,FRED,US Federal Reserve Economic Data,Updated monthly,"Thousands of Persons, Seasonally Adjusted",observations.date,observations.value,1,,,,,0
USA,usa,empl,https://api.economicsobservatory.com/usa/empl,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=LREM64TTUSM156S,LREM64TTUSM156S,,Employment Rate,"All persons, aged 15-64, % | FRED through ECO API",https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=LREM64TTUSM156S,FRED,US Federal Reserve Economic Data,Updated monthly,"Percent, Seasonally Adjusted",observations.date,observations.value,1,,,,,0
USA,usa,popu,https://api.economicsobservatory.com/usa/popu,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=POPTHM,POPTHM,,Population,Population | FRED through ECO API,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=POPTHM,FRED,US Federal Reserve Economic Data,Updated monthly,"Thousands, Not Seasonally Adjusted",observations.date,observations.value,1,,,,,0
USA,usa,unem,https://api.economicsobservatory.com/usa/unem,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=UNRATE,UNRATE,,Unemployment,"Ages 16 and over, % | Source: FRED through ECO API",https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=UNRATE,FRED,US Federal Reserve Economic Data,,%,observations.date,observations.value,1,,,,,0
USA,usa,prod,https://api.economicsobservatory.com/usa/prod,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=OPHNFB,OPHNFB,,Productivity,"Output per hour, Index 2012 = 100 | Source: FRED through ECO API",https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=OPHNFB,FRED,US Federal Reserve Economic Data,,"Index 2012 = 100, Seasonally Adjusted",observations.date,observations.value,1,,,,,0
USA,usa,wage,https://api.economicsobservatory.com/usa/wage,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=LES1252881600Q,LES1252881600Q,,Weekly wage,"Weekly real earnings, 1982-84 CPI Adjusted Dollars | Source: FRED through ECO API",https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=LES1252881600Q,FRED,US Federal Reserve Economic Data,,"1982-84 CPI Adjusted Dollars, Seasonally Adjusted",observations.date,observations.value,1,,,,,0
USA,usa,ineq,https://api.economicsobservatory.com/usa/ineq,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=SIPOVGINIUSA,SIPOVGINIUSA,,Inequality,"Gini coefficient, Disposable income | Source: FRED through ECO API",https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=SIPOVGINIUSA,FRED,US Federal Reserve Economic Data,,Index,observations.date,observations.value,1,,,,,0
